Class,R_10,R_8,R_6,G_10,G_8,G_6,B_10,B_8,B_6
Cu2,69.93616879,74.44047326,80.48897856,93.32146373,102.6066957,96.54524593,127.5898526,132.9078986,130.7422329
Cu2,75.42877519,73.65977492,84.34993953,90.97222572,93.15827109,97.7758349,127.481593,128.795323,130.4041448
Cu2,67.52908956,77.06210036,79.8526072,88.06902203,97.47913284,95.07470712,128.1185841,129.1456435,129.4177058
Cu2,69.95292432,74.92522466,82.59658177,93.20289309,99.365958,100.1567196,125.6872838,133.1227238,131.2767952
Cu2,74.49163679,77.51408809,80.86414002,88.0079285,101.3465347,99.84729776,130.653189,128.1832573,128.4006496
Cu2,76.54411527,76.63444733,81.66840871,90.07902076,93.39097183,95.88702163,123.1124148,130.8744235,129.9221425
Cu2,67.89671953,82.02073412,81.52315965,96.05137058,94.56676697,94.81330171,126.3536967,134.4425378,128.1470772
Cu2,73.6321797,74.61013201,84.57002683,96.8315514,96.16007102,103.9960623,127.301218,133.5189179,135.5303828
Cu2,69.66876013,81.34273598,85.67655098,93.1684943,93.70436226,103.757831,131.1774022,133.8474292,135.6479374
Cu2,75.62601209,80.81506184,81.75822889,93.60708845,102.3544584,96.58777621,125.0796786,135.0734883,133.5867976
Cu2,69.86418526,81.36478482,87.15871064,96.02769492,97.50354159,99.18998135,125.9157299,133.9976206,134.0458572
Cu2,71.44877123,73.00258135,78.08585574,90.19322658,102.9971869,97.40738627,127.3408008,129.0222303,130.2191068
Cu2,67.12163335,75.47192277,81.68888199,88.94503877,98.7213731,96.1447002,129.5242396,129.5332863,135.1312791
Cu2,75.53046362,73.14000221,81.33884814,87.4768376,101.3340554,98.1959218,123.5876639,127.9154569,132.3688726
Cu2,75.64544747,73.32044394,84.94466392,88.77536639,96.74485709,98.60079383,124.8432989,129.0285407,134.9444051
Cu2,68.10613793,73.66027193,81.74860759,89.9973169,98.08402234,94.11926953,125.3133782,136.4665799,136.9675595
Cu2,69.38872037,78.53791631,87.74764934,91.23454982,96.71652773,101.3474223,129.2427165,131.9689514,127.6333035
Cu2,75.45365725,74.20577373,83.22560246,96.95255261,100.2656381,101.5537705,126.1366595,129.9530662,136.3361354
Cu2,73.90011824,75.7800688,84.2029548,95.39973736,96.84687447,94.81986134,129.3997415,133.7760317,129.2657202
Cu2,67.3975921,81.00796131,83.9548633,93.75220664,101.5466147,96.92509114,124.4039285,136.3417626,127.4307448
Cu2,67.28257819,78.55249325,82.43087084,88.13954337,98.90172423,97.77808428,132.9330059,130.8456736,131.5804481
Cu2,74.9181499,74.32880327,85.08751936,93.24085078,94.59037476,100.0439812,124.8328184,131.9378488,132.6252186
Cu2,75.65165378,76.43907004,83.80457013,88.77635842,102.1635856,100.4623339,131.2921287,136.9986253,127.4442989
Cu2,75.58580381,78.97857858,81.60803435,91.75772167,95.27029302,94.15133971,124.7839694,128.7261488,127.8963666
Cu2,68.93722811,77.60529529,87.14831498,91.82562808,101.0091225,100.1519745,128.1549503,134.5820708,131.333992
Cu2,71.46947648,77.76380889,87.98715449,94.24482664,97.58319961,100.2129638,131.0342452,128.2413455,135.5709779
Cu2,69.9559399,81.5857043,85.25799498,91.95054396,96.04548489,98.42755572,131.8811075,132.2436012,131.1166337
Cu2,75.74397624,74.58060531,85.56108264,90.59363904,102.4916742,99.10855058,126.938323,132.1010849,127.1712516
Cu2,67.89205078,78.84653889,83.08512997,92.87883654,101.1431878,101.3347356,123.5093474,128.6200711,129.8287886
Cu2,71.83321312,80.4549948,83.40949359,90.32156888,97.90069765,102.9556971,125.3640818,134.7003724,132.7316328
Cu2,70.6763414,73.17579897,81.76080938,93.82197473,98.35781407,100.3710859,125.5975579,131.0911837,128.9492035
Cu2,73.13393845,74.94312665,86.90385529,90.24494227,94.78464407,97.28925295,128.3397572,136.49583,136.8310318
Cu2,67.6030693,73.11571567,85.83305564,93.51874246,97.25386751,97.84358881,129.7414658,129.0524896,132.1872288
Cu2,67.29031176,76.02213683,85.25258802,90.58616911,98.74123729,94.60192881,130.3589675,133.8712774,136.3130954
Cu2,74.39452829,78.34333622,79.16903479,91.7041325,93.87782321,95.8001199,124.6708313,133.2368408,130.5127011
Cu2,71.10642959,74.89134746,87.90718101,87.10983498,95.65389121,99.69975574,124.8415435,127.89291,134.339137
Cu2,73.56553582,79.94213199,82.37704523,95.09851357,102.2173323,101.8062666,132.567784,136.4838648,128.957144
Cu2,67.16416073,79.37596981,80.39065591,94.35102964,100.7413115,95.45992915,124.7205263,135.6796498,136.1710537
Cu2,72.24182911,79.75444819,86.26216139,88.33997701,100.3341697,102.3193888,123.1581342,128.8312331,134.6069633
Cu2,68.51433952,75.35102568,79.64949217,91.33468857,101.1508706,103.5748525,127.8139868,128.0846214,131.6555915
Cu2,76.78193876,80.09566954,85.91201704,89.70767185,98.80450639,100.2537828,132.7849783,128.737471,136.9604395
Cu2,71.54565609,73.79561362,87.68860698,89.20360126,97.63106669,101.6356265,129.769133,127.4872903,129.1524026
Cu2,69.82636558,80.02785343,83.90692591,96.46916715,94.10942334,96.95178432,128.0654575,133.6940317,133.8146087
Cu2,67.19626019,75.25342002,81.30563915,94.55991583,100.8719686,102.6436648,123.9835589,129.0556021,129.1305238
Cu2,74.60435147,76.12944531,79.92113111,91.64011846,96.16178982,99.06733332,124.3532554,131.8967239,134.7370485
Cu2,71.20141111,80.67550595,81.22926876,89.76691503,99.5780248,99.90044331,128.882865,132.2168434,134.7585321
Cu2,71.62391815,79.86136156,79.97736639,94.71174012,95.30668894,98.4504916,129.8155549,128.7512203,135.2180748
Cu2,68.6514376,82.55642473,80.83703116,92.11029647,101.0772657,98.92440997,129.4258106,132.7919784,135.9183497
Cu2,68.27640042,74.88320256,82.39975508,91.97889209,98.41252109,99.38766064,126.5094053,131.5632203,127.5555964
Cu2,74.11311703,77.60950627,85.59332071,90.01231627,97.80238339,100.3186516,124.6098259,134.8734665,134.7748176
Cu2,69.24504629,75.47820674,81.28437849,90.13737299,101.1092271,102.0223301,128.4416885,127.2736645,128.9776622
Cu2,67.93332637,81.63153231,81.5397633,87.66058147,96.86291025,95.13304535,127.8012833,128.4733843,136.1417349
Cu2,68.86109103,80.51902098,85.18819715,87.41966631,98.32788787,95.73689158,124.1184402,128.6738446,129.0980011
Cu2,72.68181726,82.67918077,80.64213102,91.74333399,102.8361331,100.406119,128.8560234,132.3151678,128.3893529
Cu2,74.01563273,79.14564771,79.55485016,89.62624307,99.59940414,99.50978574,130.5557296,133.0171466,136.3710959
Cu2,72.15761478,82.38134986,83.38689182,94.35868772,97.2339393,99.30660347,123.8496722,127.5983166,132.0982317
Cu2,67.38236545,73.32606191,78.50611333,93.23050059,99.25891094,101.3883435,128.654996,127.3279507,130.3173621
Cu2,69.77175144,75.19337886,86.2482136,92.23692092,97.35160875,102.8927699,124.1047625,132.3224635,128.6096504
Cu2,71.38016038,82.47249758,83.34982006,90.4024588,100.0969838,103.4843451,127.5314535,127.8716466,132.3373308
Cu2,68.77716346,75.39786243,83.9828864,87.84816198,96.01861343,102.3921051,131.2154439,135.8494077,129.6526721
Cu2,76.2316231,74.08660505,79.97316359,92.42402783,96.94331939,103.2694537,123.1484719,132.7195893,128.7604073
Cu2,71.35997227,81.72592524,78.5660721,92.99479686,93.40151385,98.57561421,128.3857998,133.5113507,136.1245278
Cu2,67.62583139,82.3867475,83.24576471,90.92210439,101.67422,100.3997434,126.1256168,128.1591486,136.8143685
Cu2,76.81404466,78.94285431,80.74803921,90.69307667,97.20542108,103.3733762,124.5287804,128.3659348,130.3083534
Cu2,74.46897094,78.83794583,78.80733816,88.46377792,98.2436382,98.87767762,124.1000956,127.9309125,136.3231314
Cu2,70.12422612,77.68169843,82.81621919,90.53691106,98.33926542,102.5284747,128.0654695,127.7966148,128.7438429
Cu2,68.62935647,82.84704006,86.97106623,91.17466796,99.68891331,96.42634825,130.4931911,128.2957894,134.8328285
Cu2,68.43638262,75.86310558,87.92146628,96.53246726,93.62241597,97.5157812,127.9622815,133.424647,129.4411563
Cu2,75.82278527,78.95419992,87.21704439,87.09495767,95.68034136,94.07699116,124.3576453,131.5092531,131.8104213
Cu2,69.66371935,76.57088722,81.869112,93.77732897,98.73281971,99.7497728,123.3596962,133.6922908,133.2057855
Cu2,72.29058288,78.99825601,85.32931158,87.77887181,100.6590101,98.10983643,128.5952159,136.1232396,131.7522703
Cu2,69.28947339,75.00220503,86.31875822,89.4256095,93.58999712,101.2692207,124.4872335,134.9792503,129.5244702
Cu2,69.90006808,75.15339277,82.22037601,94.69117414,94.30002625,103.1998548,127.7406619,131.5419375,134.9664353
Cu2,71.0805774,82.59230795,81.41671421,88.56984351,97.6604747,94.45168629,126.6347631,135.3209665,131.415589
Cu2,69.92055548,77.84291089,84.68395188,94.46090951,95.60159057,100.4349745,130.531532,132.8091043,127.3758877
Cu2,68.56151116,82.74764089,86.49573904,87.54371569,98.93631327,101.066613,126.4527311,132.6335467,132.3467489
Cu2,68.43289358,76.80945164,86.33380513,89.9545779,101.6025858,95.39581799,132.3440369,134.6328822,127.9748258
Cu2,74.44701277,82.33651141,82.47111356,95.25867284,95.05228189,94.80683299,126.3027462,127.7851796,135.2321905
Cu2,71.09656544,78.98805953,79.97713913,92.77635252,97.06179516,103.3496246,127.5241407,128.9024713,136.8635603
Cu2,67.1229028,82.94570013,86.45319951,93.28051849,95.54101489,96.37033978,123.7705007,130.8596477,133.5639882
Cu2,71.52971906,77.84057619,83.24810277,94.4732229,94.57174947,99.6648652,128.8338244,135.3108995,136.7996258
Cu2,69.5776429,80.03173887,86.23385524,87.87768606,97.76104427,103.7682649,124.0018477,132.167176,129.4222911
Cu2,76.58815101,78.18908249,86.0032489,96.08366331,95.36564022,103.7263525,124.7034829,130.7465388,136.2213535
Cu2,73.19322352,77.25522625,83.05862942,96.79137873,100.7182334,97.1960723,123.5671934,131.9604964,131.9658949
Cu2,71.38836952,75.13641728,86.59322734,94.3775365,102.4409806,97.75233279,132.2030353,128.8002861,134.9000415
Cu2,74.00561426,76.51321653,84.58201101,96.48236305,97.78564283,95.10181149,125.9016934,127.0523955,134.7123448
Cu2,71.60235207,76.71268088,84.32745313,96.44807807,94.26005391,101.0054897,126.3235969,134.6166017,136.0456243
Cu2,74.55974416,79.58264861,78.8430923,94.64419802,98.30282898,102.7609256,132.8897069,134.8319733,130.2055479
Cu2,76.62864045,74.29195101,81.2331836,96.6147346,93.54297247,101.6204052,129.4318879,130.1082338,128.4810374
Cu2,70.21465871,76.97220876,85.69256993,93.45533384,99.43050468,98.00693051,130.8963181,134.3464524,128.9350819
Cu2,73.00982953,77.84759614,84.86410539,88.52083751,96.61454776,100.9878904,123.7621119,127.2594455,132.1494531
Cu2,71.98731133,77.2448114,84.62643443,90.78694172,97.47026313,102.4093822,132.3414705,134.3993558,132.9004889
Cu2,69.11189041,77.56257266,80.47856834,92.75464867,96.30680456,98.71955458,125.9057369,132.0527812,128.8968885
Cu2,71.01926389,76.3552517,87.80800569,95.68111189,101.6405393,101.8863013,130.862793,128.8188404,133.1358558
Cu2,75.74603411,82.56803335,82.1419961,91.02475006,97.10867182,94.61288642,124.5561803,127.4983359,129.5458072
Cu2,75.18508394,78.14774973,79.53334203,88.2203349,100.3981989,95.69841427,131.4532671,134.4182305,136.930558
Cu2,71.43642204,81.90611526,80.83626255,88.7134117,102.2804584,94.46881485,131.3639657,136.4275067,129.2029417
Cu2,67.09321339,79.57557971,82.75311459,94.49759511,93.02669396,103.4075319,124.5988944,127.4562938,134.2364596
Cu2,67.66974308,76.89831028,81.54944026,88.79464268,95.89164116,100.5084023,131.036196,127.4919918,130.1195789
Cu2,76.03941454,81.30314984,84.5137254,91.6695063,97.17885044,96.6162915,132.845502,128.0368169,132.3706628
Cu2,67.5277427,76.13026589,87.33583573,92.69140676,95.47897589,97.47961351,127.0276564,132.7147555,130.9790927
Cu2,69.02063519,80.7859115,81.01624302,91.18020503,97.00833293,100.6085579,131.4906412,130.3317286,132.6001085
Cu2,72.00308248,76.84537673,85.13973702,95.38585595,100.8350037,96.03229282,127.4098984,131.8876134,130.342564
Cu2,74.17079642,77.20827105,82.09382472,87.04052754,95.90840885,100.1628381,128.3965376,128.433834,131.9054658
Cu2,67.75692179,75.06966621,87.08500711,90.94344821,98.39555953,96.7345668,128.586039,134.8840503,135.0876986
Cu2,73.25632883,80.35552516,84.61003496,91.67509129,93.87803043,101.5701383,131.3404208,133.080279,136.7824805
Cu2,76.78839003,82.7331273,83.11191889,91.07997565,97.51474579,97.19471992,126.6336753,135.2897078,131.8963427
Cu2,74.48474119,79.50796246,82.0228072,95.22976428,98.15019066,94.27780787,130.5977072,133.4988886,128.587856
Cu2,73.04549732,82.86914595,85.64658885,96.66301035,95.94888695,103.5920103,129.8238103,131.4855608,128.5337436
Cu2,76.8086144,81.52370787,79.08995156,88.67305535,99.16416709,99.59987356,124.710823,133.4167602,129.8244929
Cu2,75.87608118,82.32173135,79.5543946,93.8426084,101.6442624,101.4977964,126.7906602,130.2071775,133.3845828
Cu2,67.73288693,76.31707171,85.03337234,93.88633676,93.08729137,103.5302657,125.1225795,136.1782989,127.4795297
Cu2,70.80702479,78.61612711,79.28769754,87.15153554,95.95272702,102.027983,126.6266379,127.2701997,132.7807887
Cu2,70.92748947,78.7372474,84.86488436,96.90901759,100.532722,103.3950767,127.2259317,129.8099412,128.093064
Cu2,69.40985225,73.07137151,81.51894091,87.79244362,101.3833057,95.85733262,126.0243894,134.8841759,128.0968039
Cu2,73.50179791,80.10700214,83.64778598,89.25078007,100.5625089,96.9494097,126.7030724,129.0439004,127.3942539
Cu2,67.69790489,82.40700515,78.72585393,93.81660595,101.480854,96.23362229,132.8054912,132.7266644,129.4569019
Cu2,74.16016868,75.4860434,85.47077108,92.20322259,98.07919805,103.7213602,123.7362094,133.2720316,135.8412238
Cu2,74.13720938,77.62664045,84.45560613,95.79794154,98.70747992,99.71339252,127.9902027,130.8133637,132.6617294
Cu2,72.53754331,74.33570181,82.98415462,88.96509863,102.891891,97.30079094,125.5328354,130.5344659,129.9447261
Cu2,67.57299436,78.19547137,84.91486898,92.59290834,96.81378254,94.12610996,132.5022349,130.9767045,133.4890975
Cu2,68.65793932,75.91203946,83.83770115,89.9360361,100.9902718,100.2608259,124.2610023,132.7356505,133.6948987
Cu2,73.40301126,80.13599707,79.63815181,91.65004089,99.36942207,98.02456704,131.143323,129.452106,129.2633619
Cu2,74.94326658,75.28769641,78.83123085,88.98060443,99.13101501,102.3027329,124.8602714,136.9926781,132.6903508
Cu2,70.71322571,73.12082993,79.53881982,90.8189629,102.1025742,97.11294523,128.7817359,131.7404092,132.0397527
Cu2,71.55260969,75.83189144,85.88502783,96.01799799,98.12440192,95.84903981,127.7194084,135.0092963,128.2820624
Cu2,68.5798783,73.50415536,79.86371186,89.70753211,99.77755435,95.18175315,131.5502527,135.1623186,132.3317084
Cu2,74.41213247,74.5446129,81.1915307,96.02984484,100.8033677,99.97011223,130.0044945,129.6514732,129.3526274
Cu2,75.97680721,82.56048768,84.47957183,88.24254981,94.12703851,103.1613763,126.0119028,127.0043665,132.5943792
Cu2,68.54395855,77.99200977,84.12674558,93.15762774,102.3565284,103.6545004,129.3190749,131.3574582,136.3678207
Cu2,71.76937508,77.53919962,82.08602695,91.42692593,98.70442735,103.2414118,124.0840545,133.4868223,136.4382613
Cu2,69.73672947,76.99065639,83.4426168,94.51834545,101.1743848,102.0328129,125.6049438,132.8752193,135.5510266
Cu2,75.7035545,75.52557632,78.86207454,92.31106807,101.6587382,103.7053198,123.8744002,129.6696088,128.3202834
Cu2,76.83654126,82.19361673,79.93788485,87.02240228,95.80774822,100.4196579,127.8690215,132.2564292,136.88612
Cu2,69.45848094,76.41028372,80.60953536,96.4929745,96.30298011,103.6598582,127.0356161,134.1923205,130.9435091
Cu2,72.12521314,79.51793481,87.90014249,96.35623731,99.39785243,103.8507542,125.489014,128.4576205,135.1586321
Cu2,71.99257233,74.37095135,85.58609058,92.27547318,93.34364714,97.68429386,131.6196464,134.4267193,129.9621931
Cu2,70.45898309,78.73425575,84.03485929,90.25150964,102.0103508,97.70472414,130.8576901,135.7445795,132.6480492
Cu2,75.21726795,80.39528816,79.91638486,94.73257789,95.46187461,103.6036013,123.982706,128.028181,129.6722114
Cu2,68.21159303,77.33033675,79.23753811,94.62057789,98.89744803,95.34967642,126.3984283,133.4801353,132.6997485
Cu2,70.68343211,80.27737608,81.7485278,94.95367524,97.13478915,94.41270414,123.6259077,135.8502841,128.0734649
Cu2,68.08095097,78.36145847,85.84387993,91.72543576,101.1712785,98.28415739,130.3140481,129.7172772,128.4815485
Cu2,76.63039739,74.7398632,85.62007573,91.27452153,101.2653995,94.07661314,128.9416698,131.9159651,129.9138874
Cu2,70.37126236,76.36630937,83.117789,89.39827023,98.30163631,97.43469234,128.0416121,133.378413,127.0555592
Cu2,71.89994261,74.92401401,80.73679709,93.25961627,99.19824756,94.34886852,123.7655927,127.7920368,127.009398
Cu2,71.29146381,77.80517366,82.41388426,87.01813945,96.97229752,99.66276776,132.5220125,127.4405111,135.6808959
Cu2,69.06908589,80.03961439,78.37040154,95.60795711,100.4927188,103.337884,125.5693931,134.1959923,127.5175334
Cu2,75.32706639,75.39670854,79.40591181,94.22533781,102.0203454,102.0600709,131.5080042,127.6340101,134.2588902
Cu2,76.73353657,73.88765248,85.11952339,92.33236899,100.8300322,101.8300237,132.4307211,132.8744074,134.556581
Cu2,70.41883106,78.72436354,87.47713528,91.97327066,101.1588287,101.8288736,125.0447317,128.8850427,128.3274762
Cu2,73.06437444,79.35698725,83.09784229,92.06676511,102.2125204,98.83736481,132.3230874,127.2499619,131.6520426
Cu2,69.72195644,74.07096693,80.96706854,89.9215734,98.03058285,98.89919667,129.5841028,132.4015675,130.6378561
Cu2,74.67239359,77.18356265,80.66446125,88.97761085,99.61517745,98.0212285,126.3011765,131.6314973,134.1411492
Cu2,73.46790919,77.85597432,79.65491331,93.22982635,102.4622799,96.29598215,124.3723404,136.3830921,129.7702115
Cu2,70.18118201,75.75694094,84.44297597,95.23856959,101.4063754,98.42117978,127.4463857,135.828993,132.2688744
Cu2,70.55771288,75.80206954,86.30668899,87.08578461,95.26510212,100.773337,130.0387277,136.4524081,135.6515005
Cu2,73.80528204,77.89519043,78.89336402,93.97135206,96.73549679,100.6117222,127.5120246,130.9724113,131.3736191
Cu2,76.90595373,74.3850925,85.84103118,90.1073898,94.78841842,95.85322781,130.9055139,134.5456786,136.4040155
Cu2,72.15246409,77.08270103,78.00379749,94.95871814,93.78939791,102.8864953,125.6461855,134.5118138,134.2953888
Cu2,71.48199723,76.5504146,79.18817433,95.23403118,93.99977585,94.73210537,123.4299857,134.5336461,136.7546656
Cu2,76.3047287,77.59934931,82.18851301,94.04484848,101.1867389,97.36141984,129.3797929,133.7574616,131.4477978
Cu2,68.49892281,78.92472394,86.37173906,91.65614899,101.6442492,97.61923824,128.1200631,128.9196342,131.7493689
Cu2,71.6330138,80.50661979,78.85803966,91.56696447,95.91511907,96.29242505,132.3950553,127.7712754,130.3663783
Cu2,73.79278078,80.6566062,83.36344583,92.65124674,95.80973946,101.412685,130.4518827,131.8687183,130.0963302
